date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,source
2001-09-13,28.9,14.7,21.2,0.0,0.0,5.23,23.09,24.7,67,era5_archive
2001-09-14,28.1,15.6,21.2,0.0,0.0,4.72,22.01,16.6,69,era5_archive
2001-09-15,27.9,14.4,20.8,0.0,0.0,4.87,22.92,16.5,67,era5_archive
2001-09-16,28.8,14.5,21.3,0.0,0.0,4.8,21.56,17.3,66,era5_archive
2001-09-17,29.8,14.8,21.8,0.0,0.0,4.96,21.79,18.6,65,era5_archive
2001-09-18,30.2,14.7,22.0,0.0,0.0,5.2,23.13,15.8,60,era5_archive
2001-09-19,30.0,13.7,21.3,0.0,0.0,4.96,22.33,16.2,63,era5_archive
2001-09-20,29.3,14.2,21.3,0.0,0.0,4.75,21.37,20.6,69,era5_archive
2001-09-21,31.7,15.2,23.2,0.0,0.0,5.08,22.14,16.7,62,era5_archive
2001-09-22,32.5,16.1,24.0,0.0,0.0,5.23,21.82,20.8,64,era5_archive
2001-09-23,30.7,16.4,22.7,0.0,0.0,4.84,21.09,18.9,67,era5_archive
2001-09-24,31.0,15.7,22.9,0.0,0.0,5.02,21.93,12.9,57,era5_archive
2001-09-25,30.6,15.5,22.4,0.0,0.0,4.97,20.22,20.0,61,era5_archive
2001-09-26,30.1,15.7,22.5,0.2,0.2,4.7,20.31,23.0,69,era5_archive
2001-09-27,29.9,17.2,22.9,0.0,0.0,4.25,17.41,20.3,68,era5_archive
2001-09-28,27.6,16.9,21.2,0.0,0.0,4.4,19.11,23.3,70,era5_archive
2001-09-29,25.7,12.7,19.0,0.0,0.0,4.37,21.25,14.9,64,era5_archive
2001-09-30,24.6,12.5,18.5,0.0,0.0,4.1,19.52,21.7,68,era5_archive
2001-10-01,26.6,13.5,20.1,0.0,0.0,4.09,20.96,7.1,56,era5_archive
2001-10-02,28.8,14.4,21.6,0.0,0.0,4.26,21.1,8.9,40,era5_archive
2001-10-03,30.2,13.6,22.0,0.0,0.0,4.9,21.1,9.7,31,era5_archive
2001-10-04,31.1,14.4,22.7,0.0,0.0,5.17,21.03,11.5,34,era5_archive
2001-10-05,26.4,16.6,20.4,0.0,0.0,4.34,19.79,22.1,71,era5_archive
2001-10-06,25.5,13.6,19.2,0.0,0.0,3.97,19.17,17.6,71,era5_archive
2001-10-07,29.2,13.1,21.2,0.0,0.0,4.57,19.79,13.8,53,era5_archive
2001-10-08,31.6,15.7,23.4,0.0,0.0,6.6,20.07,27.1,26,era5_archive
2001-10-09,29.7,16.3,23.2,0.0,0.0,4.69,19.77,9.0,34,era5_archive
2001-10-10,29.2,17.6,22.4,0.0,0.0,4.12,18.37,15.0,70,era5_archive
2001-10-11,29.6,16.0,22.2,0.0,0.0,3.81,17.86,7.6,66,era5_archive
2001-10-12,32.8,17.2,24.1,0.0,0.0,4.91,16.66,23.0,45,era5_archive
2001-10-13,31.7,18.1,24.6,0.0,0.0,4.93,19.27,14.8,18,era5_archive
2001-10-14,28.6,18.0,22.3,0.0,0.0,3.99,17.44,13.8,64,era5_archive
2001-10-15,26.8,16.2,20.8,0.0,0.0,4.34,18.46,20.4,58,era5_archive
2001-10-16,25.2,13.1,18.7,0.0,0.0,3.66,17.63,15.0,67,era5_archive
2001-10-17,24.8,13.0,18.6,0.0,0.0,3.42,16.8,15.0,71,era5_archive
2001-10-18,23.2,13.5,18.0,0.0,0.0,3.18,15.49,17.6,73,era5_archive
2001-10-19,25.0,12.7,18.9,0.0,0.0,3.28,17.06,6.8,58,era5_archive
2001-10-20,26.9,13.2,19.6,0.0,0.0,3.71,16.61,13.7,44,era5_archive
2001-10-21,24.1,12.6,18.0,0.0,0.0,3.58,15.99,20.7,65,era5_archive
2001-10-22,22.9,11.2,16.9,0.0,0.0,3.43,16.14,19.5,66,era5_archive
2001-10-23,23.8,12.2,17.7,0.0,0.0,3.16,17.49,5.8,61,era5_archive
2001-10-24,25.0,13.5,18.6,0.0,0.0,3.52,17.4,15.5,56,era5_archive
2001-10-25,23.2,14.0,17.9,0.0,0.0,2.73,13.82,14.6,76,era5_archive
2001-10-26,23.8,12.4,17.6,0.0,0.0,3.23,16.99,10.5,65,era5_archive
2001-10-27,20.6,12.8,16.1,1.1,1.1,2.29,12.08,14.4,80,era5_archive
2001-10-28,18.8,11.5,14.1,5.3,5.3,1.8,11.42,17.8,88,era5_archive
2001-10-29,19.0,11.8,14.7,0.1,0.1,2.29,12.91,20.9,81,era5_archive
2001-10-30,19.1,11.6,14.6,0.0,0.0,2.67,14.43,20.1,71,era5_archive
2001-10-31,19.5,9.7,14.0,0.0,0.0,2.69,15.81,10.9,70,era5_archive
2001-11-01,22.4,8.7,15.2,0.0,0.0,3.55,16.52,14.5,56,era5_archive
2001-11-02,22.2,11.2,16.1,0.0,0.0,3.72,15.54,25.1,49,era5_archive
2001-11-03,20.3,9.8,14.9,0.0,0.0,2.38,13.53,9.4,78,era5_archive
2001-11-04,24.5,9.6,16.3,0.0,0.0,3.15,15.81,11.1,65,era5_archive
2001-11-05,22.9,10.9,16.2,0.0,0.0,3.19,16.07,12.2,61,era5_archive
2001-11-06,19.2,8.8,14.2,0.1,0.1,2.37,12.78,20.5,68,era5_archive
2001-11-07,19.6,10.5,14.5,0.0,0.0,2.34,12.69,13.1,70,era5_archive
2001-11-08,21.3,10.7,15.4,0.0,0.0,2.82,14.28,14.7,68,era5_archive
2001-11-09,22.0,11.5,16.0,0.0,0.0,2.81,13.47,9.9,52,era5_archive
2001-11-10,19.9,11.6,15.1,0.0,0.0,2.15,11.46,14.0,78,era5_archive
2001-11-11,19.7,11.8,14.9,0.0,0.0,2.36,12.52,23.5,81,era5_archive
2001-11-12,20.0,10.9,14.4,0.0,0.0,2.52,13.37,20.9,78,era5_archive
2001-11-13,20.9,7.6,14.5,0.0,0.0,2.89,14.82,11.5,62,era5_archive
2001-11-14,20.7,10.4,15.0,0.0,0.0,4.25,12.38,26.4,35,era5_archive
2001-11-15,24.0,9.5,16.5,0.0,0.0,3.59,15.03,13.8,37,era5_archive
2001-11-16,19.6,8.1,14.1,0.0,0.0,2.32,12.25,22.8,74,era5_archive
2001-11-17,15.8,11.0,12.9,4.4,4.4,1.33,8.0,22.7,87,era5_archive
2001-11-18,12.4,5.5,8.9,0.0,0.0,2.4,14.3,20.6,58,era5_archive
2001-11-19,12.0,0.4,6.2,0.0,0.0,2.61,14.97,18.4,49,era5_archive
2001-11-20,14.0,2.9,7.8,0.0,0.0,3.3,14.77,21.4,34,era5_archive
2001-11-21,18.9,4.3,11.3,3.7,3.7,2.9,13.93,25.4,60,era5_archive
2001-11-22,13.8,7.9,11.1,2.5,2.5,1.22,8.15,16.8,89,era5_archive
2001-11-23,13.8,6.1,9.2,0.0,0.0,1.97,13.68,12.4,73,era5_archive
2001-11-24,16.0,3.1,9.6,0.0,0.0,2.47,12.79,22.1,62,era5_archive
2001-11-25,18.8,7.1,12.2,0.0,0.0,2.79,13.74,18.0,57,era5_archive
2001-11-26,14.6,7.0,10.5,0.0,0.0,1.25,7.79,17.5,85,era5_archive
2001-11-27,15.8,9.2,12.1,0.3,0.3,1.67,10.7,12.4,79,era5_archive
2001-11-28,16.1,6.7,10.3,0.0,0.0,1.63,10.64,7.7,76,era5_archive
2001-11-29,16.0,4.2,10.2,0.0,0.0,2.04,10.9,19.7,71,era5_archive
2001-11-30,16.7,9.2,12.0,3.4,3.4,2.13,9.42,21.5,67,era5_archive
2001-12-01,14.2,6.9,10.1,1.2,1.2,1.47,9.01,22.9,81,era5_archive
2001-12-02,15.7,3.4,9.4,0.0,0.0,2.18,12.94,19.7,70,era5_archive
2001-12-03,13.1,5.3,8.6,1.1,1.1,1.53,9.36,21.0,72,era5_archive
2001-12-04,10.1,4.9,7.9,2.4,2.4,1.15,4.35,21.7,74,era5_archive
2001-12-05,11.5,8.2,9.3,7.4,7.4,0.82,5.73,20.8,90,era5_archive
2001-12-06,13.5,6.8,9.8,0.0,0.0,1.48,9.81,18.7,79,era5_archive
2001-12-07,13.4,5.8,9.1,1.4,1.4,1.56,10.67,14.7,75,era5_archive
2001-12-08,15.7,3.4,9.4,0.0,0.0,2.04,11.79,25.5,69,era5_archive
2001-12-09,15.8,6.9,10.7,0.0,0.0,1.64,10.96,8.6,70,era5_archive
2001-12-10,16.7,4.2,9.8,0.0,0.0,1.88,12.19,9.2,74,era5_archive
2001-12-11,14.7,4.9,9.1,0.0,0.0,1.78,12.62,15.0,81,era5_archive
2001-12-12,15.1,4.9,9.4,0.0,0.0,1.78,11.94,12.5,78,era5_archive
2001-12-13,15.4,4.4,9.3,0.0,0.0,1.78,11.52,14.8,77,era5_archive
2001-12-14,14.5,2.5,8.6,0.0,0.0,1.81,12.44,12.6,76,era5_archive
2001-12-15,13.0,3.7,8.2,0.0,0.0,1.44,10.04,18.1,83,era5_archive
2001-12-16,12.7,3.3,7.3,0.0,0.0,1.59,12.26,7.9,81,era5_archive
2001-12-17,14.8,2.6,8.4,0.0,0.0,2.05,12.3,25.9,67,era5_archive
2001-12-18,15.0,5.4,9.9,0.0,0.0,1.82,12.32,12.0,74,era5_archive
2001-12-19,11.0,5.3,7.8,7.4,7.4,0.78,5.25,18.4,88,era5_archive
2001-12-20,8.7,3.9,6.1,3.1,3.1,1.1,9.13,21.4,84,era5_archive
2001-12-21,10.0,-1.2,4.9,0.0,0.0,1.55,12.21,9.3,77,era5_archive
2001-12-22,12.3,0.4,5.8,0.0,0.0,1.71,12.49,24.7,70,era5_archive
2001-12-23,13.7,2.1,7.3,0.0,0.0,1.74,12.53,10.5,73,era5_archive
2001-12-24,13.7,4.0,8.3,0.0,0.0,1.54,11.27,7.9,81,era5_archive
2001-12-25,14.9,2.4,8.3,0.0,0.0,1.96,12.35,13.0,74,era5_archive
2001-12-26,16.6,4.4,10.3,0.1,0.1,1.91,10.57,13.5,68,era5_archive
2001-12-27,18.9,6.9,12.0,0.3,0.3,2.27,11.51,14.7,63,era5_archive
2001-12-28,16.5,9.8,12.7,0.0,0.0,1.41,6.05,10.3,59,era5_archive
2001-12-29,13.8,6.9,10.1,0.0,0.0,1.13,7.31,21.3,87,era5_archive
2001-12-30,11.4,3.2,7.2,0.0,0.0,1.21,8.21,7.4,75,era5_archive
2001-12-31,13.9,4.0,8.9,0.7,0.7,1.33,9.11,5.6,72,era5_archive
2002-01-01,13.3,6.2,9.4,0.0,0.0,1.32,9.46,5.6,77,era5_archive
2002-01-02,14.1,4.6,9.0,0.0,0.0,1.46,8.85,18.8,80,era5_archive
2002-01-03,8.6,4.9,6.7,3.8,3.8,1.4,9.35,33.2,77,era5_archive
2002-01-04,10.2,2.2,5.8,0.0,0.0,1.89,12.09,23.4,70,era5_archive
2002-01-05,12.6,2.3,7.1,0.0,0.0,1.83,12.0,24.2,71,era5_archive
2002-01-06,9.8,2.0,5.3,0.4,0.4,1.6,12.18,26.6,76,era5_archive
2002-01-07,5.5,2.1,3.4,8.3,7.0,1.12,10.23,33.1,82,era5_archive
2002-01-08,7.3,1.9,4.2,13.3,10.6,0.84,7.99,26.6,90,era5_archive
2002-01-09,7.0,3.4,4.7,17.6,17.6,0.64,5.76,28.1,91,era5_archive
2002-01-10,6.2,1.3,3.7,8.2,7.9,0.84,7.19,22.1,86,era5_archive
2002-01-11,8.9,0.5,4.5,0.1,0.1,1.47,11.53,22.2,78,era5_archive
2002-01-12,8.5,0.6,4.3,0.0,0.0,1.23,9.81,17.9,81,era5_archive
2002-01-13,9.7,-1.7,3.5,0.0,0.0,1.57,12.37,8.7,74,era5_archive
2002-01-14,9.7,-2.8,3.1,0.0,0.0,1.67,13.58,14.3,75,era5_archive
2002-01-15,10.0,1.8,5.3,0.0,0.0,1.5,11.98,16.3,74,era5_archive
2002-01-16,11.3,2.4,6.5,0.0,0.0,1.54,11.3,14.7,76,era5_archive
2002-01-17,12.2,-0.1,6.0,0.0,0.0,1.85,14.14,10.0,78,era5_archive
2002-01-18,11.8,-0.2,5.5,0.0,0.0,2.08,14.75,18.7,68,era5_archive
2002-01-19,12.4,0.9,6.1,0.0,0.0,2.06,14.7,15.5,70,era5_archive
2002-01-20,10.4,1.5,5.7,3.8,3.8,1.3,10.52,13.8,87,era5_archive
2002-01-21,10.2,5.3,7.1,3.8,3.8,1.18,9.44,24.0,87,era5_archive
2002-01-22,8.8,5.4,6.7,10.6,10.6,0.72,5.58,22.6,93,era5_archive
2002-01-23,10.1,2.1,5.7,1.1,1.1,1.62,13.41,20.4,80,era5_archive
2002-01-24,10.6,-1.4,4.6,0.0,0.0,1.95,15.18,14.8,73,era5_archive
2002-01-25,10.3,0.6,4.7,0.0,0.0,2.19,15.43,22.3,61,era5_archive
2002-01-26,14.3,-0.8,6.2,0.0,0.0,2.46,15.36,14.8,59,era5_archive
2002-01-27,14.7,2.8,8.3,1.9,1.9,2.57,13.82,25.3,59,era5_archive
2002-01-28,10.8,4.0,7.2,6.1,6.1,0.94,7.25,25.0,88,era5_archive
2002-01-29,10.9,4.7,7.5,4.8,4.8,0.81,6.26,18.9,93,era5_archive
2002-01-30,12.3,4.1,7.1,0.0,0.0,1.94,14.38,9.5,80,era5_archive
2002-01-31,14.1,0.2,7.3,0.0,0.0,2.24,16.15,9.4,72,era5_archive
2002-02-01,14.5,0.6,6.9,0.0,0.0,2.54,16.37,14.0,64,era5_archive
2002-02-02,15.0,1.7,7.3,0.0,0.0,2.83,16.71,14.2,52,era5_archive
2002-02-03,16.7,0.7,8.3,0.0,0.0,2.68,16.69,7.8,51,era5_archive
2002-02-04,15.9,2.8,8.7,0.0,0.0,2.5,16.71,10.0,57,era5_archive
2002-02-05,15.8,1.0,8.1,0.0,0.0,3.04,16.47,15.5,51,era5_archive
2002-02-06,15.8,5.9,10.5,0.0,0.0,4.05,15.65,26.4,36,era5_archive
2002-02-07,18.0,7.2,12.4,0.0,0.0,3.36,14.31,19.1,40,era5_archive
2002-02-08,18.9,6.9,12.3,0.0,0.0,2.88,16.98,11.3,53,era5_archive
2002-02-09,19.3,4.6,11.7,0.0,0.0,3.64,16.89,21.6,50,era5_archive
2002-02-10,17.3,8.7,13.0,0.0,0.0,3.08,10.9,17.1,43,era5_archive
2002-02-11,12.6,8.0,10.3,6.7,6.7,2.04,11.97,28.6,72,era5_archive
2002-02-12,12.2,6.2,9.4,5.6,5.6,1.61,11.66,23.4,82,era5_archive
2002-02-13,12.2,6.2,8.7,3.4,3.4,1.44,10.14,13.9,83,era5_archive
2002-02-14,12.5,6.1,9.0,0.0,0.0,1.42,9.64,13.4,84,era5_archive
2002-02-15,15.9,3.2,9.7,0.0,0.0,2.46,17.01,8.8,79,era5_archive
2002-02-16,16.6,2.1,9.7,0.0,0.0,2.68,17.64,8.4,75,era5_archive
2002-02-17,15.4,3.9,9.5,0.0,0.0,2.48,17.56,15.6,81,era5_archive
2002-02-18,13.8,3.7,8.1,1.2,1.2,3.04,17.21,15.8,51,era5_archive
2002-02-19,13.9,-0.3,7.2,0.0,0.0,2.9,19.32,12.0,41,era5_archive
2002-02-20,14.9,0.2,8.0,0.0,0.0,2.76,19.21,10.8,50,era5_archive
2002-02-21,17.4,2.6,9.3,0.0,0.0,4.16,19.0,22.6,38,era5_archive
2002-02-22,18.6,5.1,11.1,0.0,0.0,4.1,19.45,18.8,40,era5_archive
2002-02-23,20.1,5.4,12.3,0.0,0.0,3.65,19.33,19.9,60,era5_archive
2002-02-24,13.4,8.5,11.1,3.5,3.5,2.86,14.98,30.3,64,era5_archive
2002-02-25,13.1,7.8,10.1,0.0,0.0,1.6,8.41,22.4,77,era5_archive
2002-02-26,12.1,4.1,9.1,0.5,0.5,2.29,16.74,32.0,74,era5_archive
2002-02-27,14.1,1.2,7.2,0.0,0.0,2.91,20.22,10.4,61,era5_archive
2002-02-28,16.3,1.3,8.4,0.0,0.0,3.53,20.57,15.1,45,era5_archive
2002-03-01,17.5,3.0,10.1,0.0,0.0,3.55,20.89,14.4,39,era5_archive
2002-03-02,18.9,4.6,11.4,0.0,0.0,3.54,20.87,7.7,42,era5_archive
2002-03-03,20.5,4.1,12.1,0.0,0.0,3.7,21.05,9.9,45,era5_archive
2002-03-04,21.5,5.6,13.1,0.0,0.0,4.13,21.01,15.8,37,era5_archive
2002-03-05,22.9,5.7,14.0,0.0,0.0,4.16,21.04,11.9,40,era5_archive
2002-03-06,23.2,8.5,15.4,0.0,0.0,5.05,21.2,16.0,32,era5_archive
2002-03-07,22.3,9.2,15.0,0.0,0.0,4.63,21.62,13.8,33,era5_archive
2002-03-08,23.2,5.9,15.3,0.0,0.0,4.38,21.88,9.7,34,era5_archive
2002-03-09,21.9,9.9,15.7,0.0,0.0,4.12,20.71,14.4,41,era5_archive
2002-03-10,24.5,9.7,16.8,0.0,0.0,5.44,21.76,22.4,35,era5_archive
2002-03-11,26.4,14.2,19.4,0.0,0.0,6.93,18.77,30.7,22,era5_archive
2002-03-12,23.1,11.8,17.8,0.0,0.0,4.4,15.04,22.2,39,era5_archive
2002-03-13,17.9,8.6,12.5,0.0,0.0,3.53,21.34,19.1,70,era5_archive
2002-03-14,15.8,6.5,10.9,0.0,0.0,2.4,14.53,19.9,79,era5_archive
2002-03-15,17.2,6.7,11.3,0.0,0.0,2.73,16.39,11.6,77,era5_archive
2002-03-16,20.4,5.6,12.8,0.0,0.0,3.64,21.03,13.3,71,era5_archive
2002-03-17,19.5,9.0,12.9,7.8,7.8,2.84,16.92,14.5,80,era5_archive
2002-03-18,17.5,10.0,12.9,0.8,0.8,2.78,17.71,7.7,83,era5_archive
2002-03-19,17.6,10.1,13.3,3.6,3.6,3.21,17.79,19.4,69,era5_archive
2002-03-20,14.3,8.2,10.5,1.8,1.8,2.07,15.25,28.1,84,era5_archive
2002-03-21,13.4,6.9,9.6,7.3,7.3,1.4,10.71,31.1,86,era5_archive
2002-03-22,14.9,7.4,10.9,4.2,4.2,2.22,15.96,39.4,83,era5_archive
2002-03-23,20.7,3.4,12.0,0.0,0.0,3.94,23.72,22.5,68,era5_archive
2002-03-24,21.2,6.6,14.2,0.0,0.0,4.2,23.94,23.6,60,era5_archive
2002-03-25,22.1,7.4,14.3,0.0,0.0,4.63,23.72,25.3,61,era5_archive
2002-03-26,11.7,6.7,9.3,6.9,6.9,1.9,16.01,27.1,82,era5_archive
2002-03-27,12.9,5.2,8.4,5.4,5.4,2.45,18.54,18.7,82,era5_archive
2002-03-28,12.0,5.0,7.9,8.6,8.6,2.18,17.5,26.3,82,era5_archive
2002-03-29,11.6,5.7,7.6,10.2,10.2,2.1,17.43,23.2,83,era5_archive
2002-03-30,13.2,3.1,8.5,1.9,1.9,2.33,16.3,12.4,75,era5_archive
2002-03-31,17.9,8.1,12.4,2.0,2.0,3.21,14.31,25.2,59,era5_archive
2002-04-01,16.4,7.4,11.6,1.8,1.8,2.69,18.23,18.6,76,era5_archive
2002-04-02,11.5,3.3,7.6,5.5,5.5,2.07,17.7,24.0,85,era5_archive
2002-04-03,12.9,6.7,9.4,3.2,3.2,1.91,15.19,30.1,86,era5_archive
2002-04-04,12.8,7.7,10.3,0.1,0.1,1.4,8.82,20.5,88,era5_archive
2002-04-05,23.5,6.3,14.7,0.0,0.0,4.55,24.46,19.2,70,era5_archive
2002-04-06,25.4,9.6,17.6,0.0,0.0,5.37,24.47,23.4,55,era5_archive
2002-04-07,16.7,8.3,12.3,0.0,0.0,3.17,22.23,28.7,78,era5_archive
2002-04-08,17.2,5.1,10.7,0.0,0.0,3.58,24.37,17.4,77,era5_archive
2002-04-09,18.7,4.8,11.4,0.0,0.0,3.88,24.92,14.3,76,era5_archive
2002-04-10,22.8,6.0,14.7,0.0,0.0,4.7,25.91,12.7,65,era5_archive
2002-04-11,23.1,9.7,16.1,0.0,0.0,4.6,24.36,12.5,56,era5_archive
2002-04-12,21.5,7.5,14.7,0.0,0.0,4.73,26.34,25.4,63,era5_archive
2002-04-13,23.6,8.7,16.1,0.0,0.0,4.9,26.14,13.7,57,era5_archive
2002-04-14,27.1,11.6,19.7,0.6,0.6,5.01,25.97,12.9,53,era5_archive
2002-04-15,28.9,14.3,20.9,0.0,0.0,4.57,18.29,20.9,47,era5_archive
2002-04-16,30.0,18.7,23.1,0.0,0.0,5.57,17.26,25.5,42,era5_archive
2002-04-17,23.2,11.1,18.0,0.0,0.0,5.02,25.57,25.0,58,era5_archive
2002-04-18,19.1,7.6,12.9,0.0,0.0,4.09,24.89,23.1,73,era5_archive
2002-04-19,17.4,9.7,13.1,0.2,0.2,3.19,18.83,18.7,76,era5_archive
2002-04-20,15.3,7.3,11.3,4.4,4.4,2.81,19.68,24.8,81,era5_archive
2002-04-21,15.9,9.3,11.9,1.9,1.9,2.91,19.23,23.9,77,era5_archive
2002-04-22,16.5,9.2,12.3,0.1,0.1,2.85,17.46,20.5,79,era5_archive
2002-04-23,19.8,6.7,13.3,0.0,0.0,4.43,27.0,13.0,68,era5_archive
2002-04-24,26.5,11.6,17.7,0.0,0.0,5.43,19.7,28.4,51,era5_archive
2002-04-25,18.8,9.3,13.4,0.0,0.0,4.08,25.52,23.4,72,era5_archive
2002-04-26,20.0,7.1,13.2,0.0,0.0,3.42,17.28,13.0,62,era5_archive
2002-04-27,20.0,7.5,12.9,0.0,0.0,4.5,25.86,23.1,68,era5_archive
2002-04-28,19.7,7.2,12.8,0.0,0.0,4.14,24.34,17.9,67,era5_archive
2002-04-29,21.8,6.0,13.5,0.0,0.0,4.97,28.0,17.3,64,era5_archive
2002-04-30,21.9,7.4,14.0,0.0,0.0,4.94,27.63,17.6,65,era5_archive
2002-05-01,22.7,6.4,14.4,0.0,0.0,5.02,27.42,22.3,66,era5_archive
2002-05-02,20.5,10.2,14.5,0.0,0.0,4.51,26.05,23.3,70,era5_archive
2002-05-03,18.7,8.7,13.8,0.3,0.3,3.74,21.42,22.9,74,era5_archive
2002-05-04,22.6,10.1,15.6,0.0,0.0,4.77,26.56,22.0,71,era5_archive
2002-05-05,24.1,9.1,16.4,0.0,0.0,5.64,28.85,17.9,56,era5_archive
2002-05-06,25.9,10.1,17.9,0.0,0.0,5.7,28.08,17.1,46,era5_archive
2002-05-07,26.2,9.5,17.8,0.0,0.0,5.88,28.29,23.9,55,era5_archive
2002-05-08,25.1,9.5,17.3,0.0,0.0,5.73,28.66,23.7,61,era5_archive
2002-05-09,23.8,9.5,16.7,0.0,0.0,5.19,27.45,14.5,61,era5_archive
2002-05-10,27.7,10.7,19.9,0.3,0.3,4.86,24.7,8.0,45,era5_archive
2002-05-11,28.4,17.0,22.3,0.0,0.0,6.77,28.65,24.8,35,era5_archive
2002-05-12,25.2,11.1,18.3,0.0,0.0,6.35,28.82,28.0,48,era5_archive
2002-05-13,27.2,10.2,19.2,0.0,0.0,6.48,29.44,24.2,43,era5_archive
2002-05-14,21.4,13.5,18.2,0.9,0.9,5.31,23.83,31.1,52,era5_archive
2002-05-15,19.2,11.6,15.1,1.1,1.1,3.46,19.11,23.9,74,era5_archive
2002-05-16,23.6,10.1,16.9,0.0,0.0,5.15,28.44,8.6,66,era5_archive
2002-05-17,29.2,11.4,19.8,0.0,0.0,5.93,28.36,25.4,59,era5_archive
2002-05-18,24.1,13.9,18.1,0.0,0.0,5.01,26.48,24.4,71,era5_archive
2002-05-19,24.5,13.3,18.0,0.0,0.0,5.13,26.81,19.7,70,era5_archive
2002-05-20,25.0,11.5,17.7,0.0,0.0,5.52,27.4,25.0,65,era5_archive
2002-05-21,26.6,10.9,18.7,0.0,0.0,6.16,29.46,20.8,53,era5_archive
2002-05-22,29.9,12.4,20.8,0.0,0.0,6.94,30.24,21.2,37,era5_archive
2002-05-23,24.6,12.3,18.1,0.0,0.0,5.38,27.41,23.0,64,era5_archive
2002-05-24,24.5,11.2,17.7,0.0,0.0,5.49,28.37,21.3,65,era5_archive
2002-05-25,29.9,11.9,21.2,0.0,0.0,6.04,30.04,8.0,49,era5_archive
2002-05-26,33.9,15.4,24.8,0.0,0.0,7.54,29.44,19.5,36,era5_archive
2002-05-27,30.2,14.4,22.4,0.0,0.0,6.99,29.92,21.3,52,era5_archive
2002-05-28,25.5,13.1,18.7,0.0,0.0,5.85,29.13,24.2,63,era5_archive
2002-05-29,27.9,11.9,19.4,0.0,0.0,5.92,28.47,20.3,63,era5_archive
2002-05-30,31.5,13.4,22.5,0.0,0.0,7.14,29.49,23.2,46,era5_archive
2002-05-31,28.6,14.0,21.5,0.0,0.0,6.75,29.35,24.5,44,era5_archive
2002-06-01,25.6,10.7,18.2,0.0,0.0,5.91,29.44,24.0,62,era5_archive
2002-06-02,25.7,12.9,18.9,0.0,0.0,5.67,28.34,22.2,65,era5_archive
2002-06-03,29.2,13.0,20.9,0.0,0.0,6.09,29.08,15.5,57,era5_archive
2002-06-04,26.4,14.2,19.7,0.0,0.0,6.29,28.48,27.9,58,era5_archive
2002-06-05,24.6,10.5,17.7,0.0,0.0,5.91,29.43,25.1,58,era5_archive
2002-06-06,26.4,11.7,18.9,0.0,0.0,5.88,29.39,17.1,60,era5_archive
2002-06-07,32.8,13.4,23.9,0.0,0.0,6.91,30.12,10.9,39,era5_archive
2002-06-08,36.0,16.9,27.2,0.0,0.0,7.99,30.27,14.9,19,era5_archive
2002-06-09,38.1,18.7,29.6,0.0,0.0,8.34,29.94,15.7,17,era5_archive
2002-06-10,38.0,22.7,30.3,0.0,0.0,7.64,29.05,20.0,24,era5_archive
2002-06-11,33.2,17.2,25.2,0.0,0.0,8.06,30.21,27.5,44,era5_archive
2002-06-12,27.4,15.7,20.8,0.0,0.0,6.14,28.56,24.5,62,era5_archive
2002-06-13,28.1,12.9,20.2,0.0,0.0,5.96,28.75,19.2,64,era5_archive
2002-06-14,30.5,13.4,21.7,0.0,0.0,6.37,29.13,18.6,62,era5_archive
2002-06-15,31.8,15.5,23.1,0.0,0.0,6.73,28.93,21.3,61,era5_archive
2002-06-16,30.7,14.5,22.4,0.0,0.0,6.79,29.32,21.5,58,era5_archive
2002-06-17,29.1,13.6,21.3,0.0,0.0,6.6,29.6,22.7,57,era5_archive
2002-06-18,29.4,14.7,21.9,0.0,0.0,6.81,28.91,29.4,60,era5_archive
2002-06-19,29.5,15.4,22.4,0.0,0.0,6.52,28.38,27.5,61,era5_archive
2002-06-20,28.1,15.2,21.5,0.0,0.0,6.64,29.42,22.3,56,era5_archive
2002-06-21,28.5,13.6,21.1,0.0,0.0,6.3,28.81,22.2,55,era5_archive
2002-06-22,29.2,14.2,21.7,0.0,0.0,6.32,28.94,19.0,57,era5_archive
2002-06-23,29.6,13.9,21.9,0.0,0.0,6.77,29.86,18.9,52,era5_archive
2002-06-24,29.6,13.0,21.7,0.0,0.0,6.81,30.27,19.3,51,era5_archive
2002-06-25,29.5,13.3,21.7,0.0,0.0,6.66,30.22,21.7,54,era5_archive
2002-06-26,31.5,14.7,23.2,0.0,0.0,6.67,28.34,26.7,62,era5_archive
2002-06-27,30.9,17.1,23.6,0.0,0.0,6.97,29.02,26.1,59,era5_archive
2002-06-28,30.3,16.2,22.9,0.0,0.0,6.31,28.47,21.8,67,era5_archive
2002-06-29,31.3,16.2,23.2,0.0,0.0,6.3,27.85,23.9,68,era5_archive
2002-06-30,32.2,17.0,24.2,0.0,0.0,6.83,28.91,23.1,62,era5_archive
2002-07-01,32.9,16.8,24.7,0.0,0.0,7.02,28.34,24.7,57,era5_archive
2002-07-02,33.5,16.7,24.9,0.0,0.0,7.28,29.55,22.1,54,era5_archive
2002-07-03,30.9,16.5,23.6,0.0,0.0,6.81,29.22,23.1,59,era5_archive
2002-07-04,30.8,17.1,23.3,0.0,0.0,6.46,27.94,25.3,64,era5_archive
